serialNumber,timestamp,unitPeriodUsage
F30200C8,1491618600000,122.00
F30200C8,1491619500000,128.00
F30200C8,1491620400000,108.00
F30200C8,1491621300000,82.00
F30200C8,1491622200000,76.00
F30200C8,1491623100000,74.00
F30200C8,1491624000000,79.00
F30200C8,1491624900000,95.00
F30200C8,1491625800000,90.00
F30200C8,1491626700000,85.00
F30200C8,1491627600000,47.00
F30200C8,1491628500000,55.00
F30200C8,1491629400000,67.00
F30200C8,1491630300000,91.00
F30200C8,1491631200000,101.00
F30200C8,1491632100000,98.00
F30200C8,1491633000000,76.00
F30200C8,1491633900000,148.00
F30200C8,1491634800000,111.00
F30200C8,1491635700000,166.00
F30200C8,1491636600000,76.00
F30200C8,1491637500000,254.00
F30200C8,1491638400000,227.00
F30200C8,1491639300000,224.00
F30200C8,1491640200000,155.00
F30200C8,1491641100000,232.00
F30200C8,1491642000000,179.00
F30200C8,1491642900000,266.00
F30200C8,1491643800000,365.00
F30200C8,1491644700000,231.00
F30200C8,1491645600000,153.00
F30200C8,1491646500000,200.00
F30200C8,1491647400000,160.00
F30200C8,1491648300000,78.00
F30200C8,1491649200000,77.00
F30200C8,1491650100000,324.00
F30200C8,1491651000000,370.00
F30200C8,1491651900000,364.00
F30200C8,1491652800000,356.00
F30200C8,1491653700000,150.00
F30200C8,1491654600000,94.00
F30200C8,1491655500000,76.00
F30200C8,1491656400000,52.00
F30200C8,1491657300000,52.00
F30200C8,1491658200000,65.00
F30200C8,1491659100000,67.00
F30200C8,1491660000000,67.00
F30200C8,1491660900000,68.00
F30200C8,1491661800000,45.00
F30200C8,1491662700000,44.00
F30200C8,1491663600000,43.00
F30200C8,1491664500000,63.00
F30200C8,1491665400000,63.00
F30200C8,1491666300000,220.00
F30200C8,1491667200000,195.00
F30200C8,1491668100000,137.00
F30200C8,1491669000000,165.00
F30200C8,1491669900000,172.00
F30200C8,1491670800000,147.00
F30200C8,1491671700000,187.00
F30200C8,1491672600000,189.00
F30200C8,1491673500000,193.00
F30200C8,1491674400000,176.00
F30200C8,1491675300000,435.00
F30200C8,1491676200000,419.00
F30200C8,1491677100000,464.00
F30200C8,1491678000000,440.00
F30200C8,1491678900000,459.00
F30200C8,1491679800000,451.00
F30200C8,1491680700000,405.00
F30200C8,1491681600000,416.00
F30200C8,1491682500000,404.00
F30200C8,1491683400000,407.00
F30200C8,1491684300000,151.00
F30200C8,1491685200000,121.00
F30200C8,1491686100000,91.00
F30200C8,1491687000000,100.00
F30200C8,1491687900000,367.00
F30200C8,1491688800000,318.00
F30200C8,1491689700000,189.00
F30200C8,1491690600000,199.00
F30200C8,1491691500000,404.00
F30200C8,1491692400000,168.00
F30200C8,1491693300000,172.00
F30200C8,1491694200000,125.00
F30200C8,1491695100000,154.00
F30200C8,1491696000000,162.00
F30200C8,1491696900000,153.00
F30200C8,1491697800000,170.00
F30200C8,1491698700000,73.00
F30200C8,1491699600000,124.00
F30200C8,1491700500000,127.00
F30200C8,1491701400000,147.00
F30200C8,1491702300000,127.00
F30200C8,1491703200000,116.00
F30200C8,1491704100000,125.00
F30200C8,1491705000000,100.00
F30200C8,1491705900000,121.00
F30200C8,1491706800000,137.00
F30200C8,1491707700000,100.00
F30200C8,1491708600000,100.00
F30200C8,1491709500000,123.00
F30200C8,1491710400000,105.00
F30200C8,1491711300000,88.00
F30200C8,1491712200000,109.00
F30200C8,1491713100000,111.00
F30200C8,1491714000000,94.00
F30200C8,1491714900000,86.00
F30200C8,1491715800000,86.00
F30200C8,1491716700000,139.00
F30200C8,1491717600000,127.00
F30200C8,1491718500000,128.00
F30200C8,1491719400000,110.00
F30200C8,1491720300000,111.00
F30200C8,1491721200000,120.00
F30200C8,1491722100000,91.00
F30200C8,1491723000000,114.00
F30200C8,1491723900000,152.00
F30200C8,1491724800000,114.00
F30200C8,1491725700000,107.00
F30200C8,1491726600000,223.00
F30200C8,1491727500000,327.00
F30200C8,1491728400000,185.00
F30200C8,1491729300000,135.00
F30200C8,1491730200000,297.00
F30200C8,1491731100000,159.00
F30200C8,1491732000000,210.00
F30200C8,1491732900000,184.00
F30200C8,1491733800000,152.00
F30200C8,1491734700000,176.00
F30200C8,1491735600000,162.00
F30200C8,1491736500000,196.00
F30200C8,1491737400000,261.00
F30200C8,1491738300000,593.00
F30200C8,1491739200000,682.00
F30200C8,1491740100000,373.00
F30200C8,1491741000000,319.00
F30200C8,1491741900000,72.00
F30200C8,1491742800000,64.00
F30200C8,1491743700000,48.00
F30200C8,1491744600000,139.00
F30200C8,1491745500000,415.00
F30200C8,1491746400000,385.00
F30200C8,1491747300000,276.00
F30200C8,1491748200000,291.00
F30200C8,1491749100000,239.00
F30200C8,1491750000000,267.00
F30200C8,1491750900000,57.00
F30200C8,1491751800000,55.00
F30200C8,1491752700000,62.00
F30200C8,1491753600000,124.00
F30200C8,1491754500000,60.00
F30200C8,1491755400000,70.00
F30200C8,1491756300000,129.00
F30200C8,1491757200000,121.00
F30200C8,1491758100000,135.00
F30200C8,1491759000000,121.00
F30200C8,1491759900000,88.00
F30200C8,1491760800000,312.00
F30200C8,1491761700000,416.00
F30200C8,1491762600000,419.00
F30200C8,1491763500000,405.00
F30200C8,1491764400000,464.00
F30200C8,1491765300000,487.00
F30200C8,1491766200000,488.00
F30200C8,1491767100000,452.00
F30200C8,1491768000000,444.00
F30200C8,1491768900000,454.00
F30200C8,1491769800000,475.00
F30200C8,1491770700000,129.00
F30200C8,1491771600000,116.00
F30200C8,1491772500000,65.00
F30200C8,1491773400000,96.00
F30200C8,1491774300000,214.00
F30200C8,1491775200000,146.00
F30200C8,1491776100000,135.00
F30200C8,1491777000000,285.00
F30200C8,1491777900000,446.00
F30200C8,1491778800000,348.00
F30200C8,1491779700000,138.00
F30200C8,1491780600000,37.00
F30200C8,1491781500000,37.00
F30200C8,1491782400000,44.00
F30200C8,1491783300000,61.00
F30200C8,1491784200000,58.00
F30200C8,1491785100000,58.00
F30200C8,1491786000000,40.00
F30200C8,1491786900000,40.00
F30200C8,1491787800000,39.00
F30200C8,1491788700000,47.00
F30200C8,1491789600000,61.00
F30200C8,1491790500000,58.00
F30200C8,1491791400000,54.00
F30200C8,1491792300000,36.00
F30200C8,1491793200000,38.00
F30200C8,1491794100000,34.00
F30200C8,1491795000000,47.00
F30200C8,1491795900000,57.00
F30200C8,1491796800000,59.00
F30200C8,1491797700000,65.00
F30200C8,1491798600000,74.00
F30200C8,1491799500000,56.00
F30200C8,1491800400000,63.00
F30200C8,1491801300000,63.00
F30200C8,1491802200000,64.00
F30200C8,1491803100000,47.00
F30200C8,1491804000000,34.00
F30200C8,1491804900000,34.00
F30200C8,1491805800000,38.00
F30200C8,1491806700000,59.00
F30200C8,1491807600000,61.00
F30200C8,1491808500000,58.00
F30200C8,1491809400000,38.00
F30200C8,1491810300000,35.00
F30200C8,1491811200000,36.00
F30200C8,1491812100000,42.00
F30200C8,1491813000000,57.00
F30200C8,1491813900000,59.00
F30200C8,1491814800000,53.00
F30200C8,1491815700000,118.00
F30200C8,1491816600000,371.00
F30200C8,1491817500000,237.00
F30200C8,1491818400000,215.00
F30200C8,1491819300000,280.00
F30200C8,1491820200000,230.00
F30200C8,1491821100000,203.00
F30200C8,1491822000000,195.00
F30200C8,1491822900000,187.00
F30200C8,1491823800000,346.00
F30200C8,1491824700000,337.00
F30200C8,1491825600000,299.00
F30200C8,1491826500000,281.00
F30200C8,1491827400000,288.00
F30200C8,1491828300000,312.00
F30200C8,1491829200000,285.00
F30200C8,1491830100000,287.00
F30200C8,1491831000000,409.00
F30200C8,1491831900000,732.00
F30200C8,1491832800000,562.00
F30200C8,1491833700000,594.00
F30200C8,1491834600000,590.00
F30200C8,1491835500000,180.00
F30200C8,1491836400000,72.00
F30200C8,1491837300000,61.00
F30200C8,1491838200000,85.00
F30200C8,1491839100000,129.00
F30200C8,1491840000000,145.00
F30200C8,1491840900000,108.00
F30200C8,1491841800000,141.00
F30200C8,1491842700000,138.00
F30200C8,1491843600000,133.00
F30200C8,1491844500000,128.00
F30200C8,1491845400000,119.00
F30200C8,1491846300000,107.00
F30200C8,1491847200000,278.00
F30200C8,1491848100000,475.00
F30200C8,1491849000000,460.00
F30200C8,1491849900000,476.00
F30200C8,1491850800000,524.00
F30200C8,1491851700000,495.00
F30200C8,1491852600000,554.00
F30200C8,1491853500000,561.00
F30200C8,1491854400000,551.00
F30200C8,1491855300000,521.00
F30200C8,1491856200000,329.00
F30200C8,1491857100000,127.00
F30200C8,1491858000000,113.00
F30200C8,1491858900000,130.00
F30200C8,1491859800000,94.00
F30200C8,1491860700000,162.00
F30200C8,1491861600000,205.00
F30200C8,1491862500000,111.00
F30200C8,1491863400000,144.00
F30200C8,1491864300000,92.00
F30200C8,1491865200000,98.00
F30200C8,1491866100000,95.00
F30200C8,1491867000000,136.00
F30200C8,1491867900000,116.00
F30200C8,1491868800000,182.00
F30200C8,1491869700000,168.00
F30200C8,1491870600000,137.00
F30200C8,1491871500000,135.00
F30200C8,1491872400000,150.00
F30200C8,1491873300000,172.00
F30200C8,1491874200000,126.00
F30200C8,1491875100000,170.00
F30200C8,1491876000000,309.00
F30200C8,1491876900000,491.00
F30200C8,1491877800000,365.00
F30200C8,1491878700000,161.00
F30200C8,1491879600000,230.00
F30200C8,1491880500000,204.00
F30200C8,1491881400000,250.00
F30200C8,1491882300000,221.00
F30200C8,1491883200000,183.00
F30200C8,1491884100000,158.00
F30200C8,1491885000000,120.00
F30200C8,1491885900000,104.00
F30200C8,1491886800000,299.00
F30200C8,1491887700000,349.00
F30200C8,1491888600000,359.00
F30200C8,1491889500000,234.00
F30200C8,1491890400000,162.00
F30200C8,1491891300000,122.00
F30200C8,1491892200000,127.00
F30200C8,1491893100000,141.00
F30200C8,1491894000000,145.00
F30200C8,1491894900000,136.00
F30200C8,1491895800000,229.00
F30200C8,1491896700000,281.00
F30200C8,1491897600000,253.00
F30200C8,1491898500000,291.00
F30200C8,1491899400000,310.00
F30200C8,1491900300000,311.00
F30200C8,1491901200000,179.00
F30200C8,1491902100000,273.00
F30200C8,1491903000000,119.00
F30200C8,1491903900000,88.00
F30200C8,1491904800000,85.00
F30200C8,1491905700000,187.00
F30200C8,1491906600000,195.00
F30200C8,1491907500000,184.00
F30200C8,1491908400000,207.00
F30200C8,1491909300000,292.00
F30200C8,1491910200000,299.00
F30200C8,1491911100000,298.00
F30200C8,1491912000000,275.00
F30200C8,1491912900000,286.00
F30200C8,1491913800000,164.00
F30200C8,1491914700000,290.00
F30200C8,1491915600000,163.00
F30200C8,1491916500000,169.00
F30200C8,1491917400000,163.00
F30200C8,1491918300000,175.00
F30200C8,1491919200000,161.00
F30200C8,1491920100000,215.00
F30200C8,1491921000000,426.00
F30200C8,1491921900000,469.00
F30200C8,1491922800000,435.00
F30200C8,1491923700000,399.00
F30200C8,1491924600000,142.00
F30200C8,1491925500000,131.00
F30200C8,1491926400000,122.00
F30200C8,1491927300000,38.00
F30200C8,1491928200000,88.00
F30200C8,1491929100000,160.00
F30200C8,1491930000000,167.00
F30200C8,1491930900000,131.00
F30200C8,1491931800000,149.00
F30200C8,1491932700000,101.00
F30200C8,1491933600000,129.00
F30200C8,1491934500000,295.00
F30200C8,1491935400000,444.00
F30200C8,1491936300000,386.00
F30200C8,1491937200000,434.00
F30200C8,1491938100000,412.00
F30200C8,1491939000000,400.00
F30200C8,1491939900000,415.00
F30200C8,1491940800000,353.00
F30200C8,1491941700000,405.00
F30200C8,1491942600000,419.00
F30200C8,1491943500000,160.00
F30200C8,1491944400000,147.00
F30200C8,1491945300000,122.00
F30200C8,1491946200000,130.00
F30200C8,1491947100000,104.00
F30200C8,1491948000000,145.00
F30200C8,1491948900000,187.00
F30200C8,1491949800000,72.00
F30200C8,1491950700000,145.00
F30200C8,1491951600000,331.00
F30200C8,1491952500000,192.00
F30200C8,1491953400000,220.00
F30200C8,1491954300000,162.00
F30200C8,1491955200000,132.00
F30200C8,1491956100000,170.00
F30200C8,1491957000000,179.00
F30200C8,1491957900000,96.00
F30200C8,1491958800000,78.00
F30200C8,1491959700000,96.00
F30200C8,1491960600000,189.00
F30200C8,1491961500000,464.00
F30200C8,1491962400000,167.00
F30200C8,1491963300000,83.00
F30200C8,1491964200000,69.00
F30200C8,1491965100000,272.00
F30200C8,1491966000000,154.00
F30200C8,1491966900000,261.00
F30200C8,1491967800000,218.00
F30200C8,1491968700000,109.00
F30200C8,1491969600000,63.00
F30200C8,1491970500000,62.00
F30200C8,1491971400000,58.00
F30200C8,1491972300000,228.00
F30200C8,1491973200000,208.00
F30200C8,1491974100000,188.00
F30200C8,1491975000000,215.00
F30200C8,1491975900000,203.00
F30200C8,1491976800000,203.00
F30200C8,1491977700000,239.00
F30200C8,1491978600000,204.00
F30200C8,1491979500000,141.00
F30200C8,1491980400000,87.00
F30200C8,1491981300000,60.00
F30200C8,1491982200000,107.00
F30200C8,1491983100000,107.00
F30200C8,1491984000000,141.00
F30200C8,1491984900000,147.00
F30200C8,1491985800000,357.00
F30200C8,1491986700000,337.00
F30200C8,1491987600000,378.00
F30200C8,1491988500000,212.00
F30200C8,1491989400000,186.00
F30200C8,1491990300000,190.00
F30200C8,1491991200000,349.00
F30200C8,1491992100000,436.00
F30200C8,1491993000000,174.00
F30200C8,1491993900000,115.00
F30200C8,1491994800000,71.00
F30200C8,1491995700000,133.00
F30200C8,1491996600000,192.00
F30200C8,1491997500000,198.00
F30200C8,1491998400000,192.00
F30200C8,1491999300000,199.00
F30200C8,1492000200000,661.00
F30200C8,1492001100000,541.00
F30200C8,1492002000000,573.00
F30200C8,1492002900000,518.00
F30200C8,1492003800000,182.00
F30200C8,1492004700000,194.00
F30200C8,1492005600000,115.00
F30200C8,1492006500000,188.00
F30200C8,1492007400000,147.00
F30200C8,1492008300000,176.00
F30200C8,1492009200000,178.00
F30200C8,1492010100000,144.00
F30200C8,1492011000000,148.00
F30200C8,1492011900000,171.00
F30200C8,1492012800000,163.00
F30200C8,1492013700000,123.00
F30200C8,1492014600000,152.00
F30200C8,1492015500000,163.00
F30200C8,1492016400000,113.00
F30200C8,1492017300000,37.00
F30200C8,1492018200000,80.00
F30200C8,1492019100000,241.00
F30200C8,1492020000000,527.00
F30200C8,1492020900000,520.00
F30200C8,1492021800000,518.00
F30200C8,1492022700000,486.00
F30200C8,1492023600000,492.00
F30200C8,1492024500000,510.00
F30200C8,1492025400000,520.00
F30200C8,1492026300000,474.00
F30200C8,1492027200000,516.00
F30200C8,1492028100000,483.00
F30200C8,1492029000000,511.00
F30200C8,1492029900000,149.00
F30200C8,1492030800000,138.00
F30200C8,1492031700000,139.00
F30200C8,1492032600000,149.00
F30200C8,1492033500000,165.00
F30200C8,1492034400000,212.00
F30200C8,1492035300000,374.00
F30200C8,1492036200000,184.00
F30200C8,1492037100000,140.00
F30200C8,1492038000000,178.00
F30200C8,1492038900000,191.00
F30200C8,1492039800000,71.00
F30200C8,1492040700000,62.00
F30200C8,1492041600000,126.00
F30200C8,1492042500000,292.00
F30200C8,1492043400000,354.00
F30200C8,1492044300000,258.00
F30200C8,1492045200000,134.00
F30200C8,1492046100000,139.00
F30200C8,1492047000000,88.00
F30200C8,1492047900000,77.00
F30200C8,1492048800000,57.00
F30200C8,1492049700000,71.00
F30200C8,1492050600000,206.00
F30200C8,1492051500000,320.00
F30200C8,1492052400000,210.00
F30200C8,1492053300000,145.00
F30200C8,1492054200000,137.00
F30200C8,1492055100000,133.00
F30200C8,1492056000000,131.00
F30200C8,1492056900000,111.00
F30200C8,1492057800000,125.00
F30200C8,1492058700000,122.00
F30200C8,1492059600000,141.00
F30200C8,1492060500000,110.00
F30200C8,1492061400000,128.00
F30200C8,1492062300000,81.00
F30200C8,1492063200000,50.00
F30200C8,1492064100000,103.00
F30200C8,1492065000000,167.00
F30200C8,1492065900000,133.00
F30200C8,1492066800000,141.00
F30200C8,1492067700000,199.00
F30200C8,1492068600000,171.00
F30200C8,1492069500000,106.00
F30200C8,1492070400000,130.00
F30200C8,1492071300000,139.00
F30200C8,1492072200000,134.00
F30200C8,1492073100000,248.00
F30200C8,1492074000000,343.00
F30200C8,1492074900000,99.00
F30200C8,1492075800000,130.00
F30200C8,1492076700000,158.00
F30200C8,1492077600000,137.00
F30200C8,1492078500000,161.00
F30200C8,1492079400000,149.00
F30200C8,1492080300000,129.00
F30200C8,1492081200000,164.00
F30200C8,1492082100000,155.00
F30200C8,1492083000000,174.00
F30200C8,1492083900000,250.00
F30200C8,1492084800000,681.00
F30200C8,1492085700000,527.00
F30200C8,1492086600000,411.00
F30200C8,1492087500000,468.00
F30200C8,1492088400000,173.00
F30200C8,1492089300000,172.00
F30200C8,1492090200000,180.00
F30200C8,1492091100000,165.00
F30200C8,1492092000000,193.00
F30200C8,1492092900000,175.00
F30200C8,1492093800000,162.00
F30200C8,1492094700000,146.00
F30200C8,1492095600000,160.00
F30200C8,1492096500000,162.00
F30200C8,1492097400000,160.00
F30200C8,1492098300000,175.00
F30200C8,1492099200000,148.00
F30200C8,1492100100000,153.00
F30200C8,1492101000000,166.00
F30200C8,1492101900000,194.00
F30200C8,1492102800000,200.00
F30200C8,1492103700000,159.00
F30200C8,1492104600000,180.00
F30200C8,1492105500000,278.00
F30200C8,1492106400000,532.00
F30200C8,1492107300000,526.00
F30200C8,1492108200000,428.00
F30200C8,1492109100000,418.00
F30200C8,1492110000000,515.00
F30200C8,1492110900000,535.00
F30200C8,1492111800000,540.00
F30200C8,1492112700000,571.00
F30200C8,1492113600000,553.00
F30200C8,1492114500000,560.00
F30200C8,1492115400000,547.00
F30200C8,1492116300000,177.00
F30200C8,1492117200000,107.00
F30200C8,1492118100000,135.00
F30200C8,1492119000000,91.00
F30200C8,1492119900000,112.00
F30200C8,1492120800000,309.00
F30200C8,1492121700000,125.00
F30200C8,1492122600000,84.00
F30200C8,1492123500000,91.00
F30200C8,1492124400000,225.00
F30200C8,1492125300000,124.00
F30200C8,1492126200000,104.00
F30200C8,1492127100000,69.00
F30200C8,1492128000000,72.00
F30200C8,1492128900000,75.00
F30200C8,1492129800000,76.00
F30200C8,1492130700000,69.00
F30200C8,1492131600000,62.00
F30200C8,1492132500000,61.00
F30200C8,1492133400000,60.00
F30200C8,1492134300000,61.00
F30200C8,1492135200000,45.00
F30200C8,1492136100000,37.00
F30200C8,1492137000000,35.00
F30200C8,1492137900000,35.00
F30200C8,1492138800000,52.00
F30200C8,1492139700000,56.00
F30200C8,1492140600000,58.00
F30200C8,1492141500000,55.00
F30200C8,1492142400000,50.00
F30200C8,1492143300000,33.00
F30200C8,1492144200000,35.00
F30200C8,1492145100000,35.00
F30200C8,1492146000000,40.00
F30200C8,1492146900000,55.00
F30200C8,1492147800000,58.00
F30200C8,1492148700000,59.00
F30200C8,1492149600000,75.00
F30200C8,1492150500000,65.00
F30200C8,1492151400000,76.00
F30200C8,1492152300000,71.00
F30200C8,1492153200000,73.00
F30200C8,1492154100000,113.00
F30200C8,1492155000000,115.00
F30200C8,1492155900000,157.00
F30200C8,1492156800000,176.00
F30200C8,1492157700000,148.00
F30200C8,1492158600000,101.00
F30200C8,1492159500000,132.00
F30200C8,1492160400000,155.00
F30200C8,1492161300000,133.00
F30200C8,1492162200000,131.00
F30200C8,1492163100000,222.00
F30200C8,1492164000000,159.00
F30200C8,1492164900000,152.00
F30200C8,1492165800000,146.00
F30200C8,1492166700000,150.00
F30200C8,1492167600000,164.00
F30200C8,1492168500000,148.00
F30200C8,1492169400000,122.00
F30200C8,1492170300000,119.00
F30200C8,1492171200000,117.00
F30200C8,1492172100000,122.00
F30200C8,1492173000000,145.00
F30200C8,1492173900000,174.00
F30200C8,1492174800000,157.00
F30200C8,1492175700000,213.00
F30200C8,1492176600000,95.00
F30200C8,1492177500000,132.00
F30200C8,1492178400000,172.00
F30200C8,1492179300000,175.00
F30200C8,1492180200000,116.00
F30200C8,1492181100000,175.00
F30200C8,1492182000000,184.00
F30200C8,1492182900000,183.00
F30200C8,1492183800000,202.00
F30200C8,1492184700000,195.00
F30200C8,1492185600000,167.00
F30200C8,1492186500000,171.00
F30200C8,1492187400000,169.00
F30200C8,1492188300000,125.00
F30200C8,1492189200000,308.00
F30200C8,1492190100000,205.00
F30200C8,1492191000000,399.00
F30200C8,1492191900000,441.00
F30200C8,1492192800000,447.00
F30200C8,1492193700000,445.00
F30200C8,1492194600000,453.00
F30200C8,1492195500000,459.00
F30200C8,1492196400000,427.00
F30200C8,1492197300000,437.00
F30200C8,1492198200000,415.00
F30200C8,1492199100000,358.00
F30200C8,1492200000000,387.00
F30200C8,1492200900000,406.00
F30200C8,1492201800000,447.00
F30200C8,1492202700000,170.00
F30200C8,1492203600000,130.00
F30200C8,1492204500000,146.00
F30200C8,1492205400000,149.00
F30200C8,1492206300000,139.00
F30200C8,1492207200000,95.00
F30200C8,1492208100000,81.00
F30200C8,1492209000000,132.00
F30200C8,1492209900000,209.00
F30200C8,1492210800000,236.00
F30200C8,1492211700000,102.00
F30200C8,1492212600000,124.00
F30200C8,1492213500000,119.00
F30200C8,1492214400000,109.00
F30200C8,1492215300000,128.00
F30200C8,1492216200000,107.00
F30200C8,1492217100000,112.00
F30200C8,1492218000000,123.00
F30200C8,1492218900000,112.00
F30200C8,1492219800000,150.00
F30200C8,1492220700000,139.00
F30200C8,1492221600000,77.00
F30200C8,1492222500000,87.00
F30200C8,1492223400000,185.00
F30200C8,1492224300000,462.00
F30200C8,1492225200000,193.00
F30200C8,1492226100000,60.00
F30200C8,1492227000000,92.00
F30200C8,1492227900000,61.00
F30200C8,1492228800000,45.00
F30200C8,1492229700000,90.00
F30200C8,1492230600000,110.00
F30200C8,1492231500000,96.00
F30200C8,1492232400000,394.00
F30200C8,1492233300000,62.00
F30200C8,1492234200000,76.00
F30200C8,1492235100000,129.00
F30200C8,1492236000000,84.00
F30200C8,1492236900000,60.00
F30200C8,1492237800000,95.00
F30200C8,1492238700000,105.00
F30200C8,1492239600000,67.00
F30200C8,1492240500000,72.00
F30200C8,1492241400000,35.00
F30200C8,1492242300000,56.00
F30200C8,1492243200000,55.00
F30200C8,1492244100000,50.00
F30200C8,1492245000000,59.00
F30200C8,1492245900000,90.00
F30200C8,1492246800000,118.00
F30200C8,1492247700000,103.00
F30200C8,1492248600000,77.00
F30200C8,1492249500000,78.00
F30200C8,1492250400000,90.00
F30200C8,1492251300000,105.00
F30200C8,1492252200000,109.00
F30200C8,1492253100000,57.00
F30200C8,1492254000000,81.00
F30200C8,1492254900000,67.00
F30200C8,1492255800000,108.00
F30200C8,1492256700000,128.00
F30200C8,1492257600000,142.00
F30200C8,1492258500000,151.00
F30200C8,1492259400000,268.00
F30200C8,1492260300000,385.00
F30200C8,1492261200000,575.00
F30200C8,1492262100000,506.00
F30200C8,1492263000000,311.00
F30200C8,1492263900000,111.00
